K,final_state_bin_center,avg_probability,avg_probability_after_extra_iterations
3.2624231402663235,0.05357142857142857,0.5001904761904759,0.5001904761904759
3.2624231402663235,0.08928571428571427,0.0,0.0
3.2624231402663235,0.125,6.349206349206346e-05,0.0
3.2624231402663235,0.1607142857142857,0.0,0.0
3.2624231402663235,0.1964285714285714,0.21174603174603168,0.2533968253968253
3.2624231402663235,0.23214285714285715,0.28799999999999987,0.2464126984126983
3.2624231402663235,0.26785714285714285,0.0,0.0
3.2624231402663235,0.30357142857142855,0.0,0.0
3.2624231402663235,0.33928571428571425,0.0,0.0
3.2624231402663235,0.375,0.0,0.0
3.2624231402663235,0.4107142857142857,0.0,0.0
3.2624231402663235,0.4464285714285714,0.0,0.0
3.2624231402663235,0.4821428571428571,0.0,0.0
3.2624231402663235,0.5178571428571428,0.0,0.0
3.2624231402663235,0.5535714285714286,0.0,0.0
3.2624231402663235,0.5892857142857142,0.0,0.0
3.2624231402663235,0.625,0.0,0.0
3.2624231402663235,0.6607142857142856,0.0,0.0
3.2624231402663235,0.6964285714285714,0.0,0.0
3.2624231402663235,0.7321428571428571,0.0,0.0
3.2624231402663235,0.7678571428571428,0.0,0.0
3.2624231402663235,0.8035714285714286,0.0,0.0
3.2624231402663235,0.8392857142857142,0.0,0.0
3.2624231402663235,0.875,0.0,0.0
3.2624231402663235,0.9107142857142856,0.0,0.0
3.2624231402663235,0.9464285714285714,0.0,0.0
3.2624231402663235,0.9821428571428571,0.0,0.0
3.383253626942854,0.017857142857142856,0.20063492063492053,0.19980952380952371
3.383253626942854,0.05357142857142857,0.20412698412698405,0.20692063492063484
3.383253626942854,0.08928571428571427,0.1346666666666666,0.13276190476190472
3.383253626942854,0.125,0.05231746031746029,0.0488253968253968
3.383253626942854,0.1607142857142857,0.07720634920634917,0.0816507936507936
3.383253626942854,0.1964285714285714,0.0936507936507936,0.0901587301587301
3.383253626942854,0.23214285714285715,0.07244444444444441,0.06749206349206345
3.383253626942854,0.26785714285714285,0.1648888888888888,0.1723809523809523
3.383253626942854,0.30357142857142855,0.0,0.0
3.383253626942854,0.33928571428571425,0.0,0.0
3.383253626942854,0.375,0.0,0.0
3.383253626942854,0.4107142857142857,0.0,0.0
3.383253626942854,0.4464285714285714,0.0,0.0
3.383253626942854,0.4821428571428571,0.0,0.0
3.383253626942854,0.5178571428571428,0.0,0.0
3.383253626942854,0.5535714285714286,0.0,0.0
3.383253626942854,0.5892857142857142,6.349206349206346e-05,0.0
3.383253626942854,0.625,0.0,0.0
3.383253626942854,0.6607142857142856,0.0,0.0
3.383253626942854,0.6964285714285714,0.0,0.0
3.383253626942854,0.7321428571428571,0.0,0.0
3.383253626942854,0.7678571428571428,0.0,0.0
3.383253626942854,0.8035714285714286,0.0,0.0
3.383253626942854,0.8392857142857142,0.0,0.0
3.383253626942854,0.875,0.0,0.0
3.383253626942854,0.9107142857142856,0.0,0.0
3.383253626942854,0.9464285714285714,0.0,0.0
3.383253626942854,0.9821428571428571,0.0,0.0
3.5040841136193843,0.017857142857142856,0.23968253968253958,0.23847619047619034
3.5040841136193843,0.05357142857142857,0.1278730158730158,0.1285714285714285
3.5040841136193843,0.08928571428571427,0.09168253968253963,0.09130158730158724
3.5040841136193843,0.125,0.07701587301587297,0.078031746031746
3.5040841136193843,0.1607142857142857,0.1122539682539682,0.11282539682539677
3.5040841136193843,0.1964285714285714,0.05377777777777775,0.05263492063492061
3.5040841136193843,0.23214285714285715,0.06399999999999996,0.0639365079365079
3.5040841136193843,0.26785714285714285,0.09847619047619044,0.09822222222222216
3.5040841136193843,0.30357142857142855,0.09320634920634917,0.09441269841269836
3.5040841136193843,0.33928571428571425,0.041904761904761875,0.04158730158730156
3.5040841136193843,0.375,0.0,0.0
3.5040841136193843,0.4107142857142857,0.0,0.0
3.5040841136193843,0.4464285714285714,0.0,0.0
3.5040841136193843,0.4821428571428571,0.0,0.0
3.5040841136193843,0.5178571428571428,0.0,0.0
3.5040841136193843,0.5535714285714286,0.0,0.0
3.5040841136193843,0.5892857142857142,0.0,0.0
3.5040841136193843,0.625,0.0,0.0
3.5040841136193843,0.6607142857142856,0.0,0.0
3.5040841136193843,0.6964285714285714,0.0,0.0
3.5040841136193843,0.7321428571428571,0.0,0.0
3.5040841136193843,0.7678571428571428,0.0,0.0
3.5040841136193843,0.8035714285714286,0.0,0.0
3.5040841136193843,0.8392857142857142,0.0,0.0
3.5040841136193843,0.875,0.0,0.0
3.5040841136193843,0.9107142857142856,6.349206349206346e-05,0.0
3.5040841136193843,0.9464285714285714,0.0,0.0
3.5040841136193843,0.9821428571428571,6.349206349206346e-05,0.0
3.624914600295915,0.017857142857142856,0.12685714285714278,0.12831746031746025
3.624914600295915,0.05357142857142857,0.09326984126984122,0.09073015873015869
3.624914600295915,0.08928571428571427,0.07142857142857138,0.06736507936507934
3.624914600295915,0.125,0.059619047619047585,0.059619047619047585
3.624914600295915,0.1607142857142857,0.062349206349206314,0.0639365079365079
3.624914600295915,0.1964285714285714,0.060444444444444426,0.06190476190476187
3.624914600295915,0.23214285714285715,0.07041269841269837,0.07022222222222219
3.624914600295915,0.26785714285714285,0.08114285714285711,0.08057142857142853
3.624914600295915,0.30357142857142855,0.08368253968253964,0.09142857142857139
3.624914600295915,0.33928571428571425,0.06653968253968251,0.06819047619047616
3.624914600295915,0.375,0.08660317460317456,0.08031746031746027
3.624914600295915,0.4107142857142857,0.0,0.0
3.624914600295915,0.4464285714285714,6.349206349206346e-05,0.0
3.624914600295915,0.4821428571428571,6.349206349206346e-05,0.0
3.624914600295915,0.5178571428571428,0.0,0.0
3.624914600295915,0.5535714285714286,0.00019047619047619037,0.0
3.624914600295915,0.5892857142857142,6.349206349206346e-05,0.0
3.624914600295915,0.625,6.349206349206346e-05,0.0
3.624914600295915,0.6607142857142856,0.00019047619047619037,0.0
3.624914600295915,0.6964285714285714,0.0,0.0
3.624914600295915,0.7321428571428571,0.0,0.0
3.624914600295915,0.7678571428571428,0.0,0.0
3.624914600295915,0.8035714285714286,6.349206349206346e-05,0.0
3.624914600295915,0.8392857142857142,0.00012698412698412692,0.0
3.624914600295915,0.875,6.349206349206346e-05,0.0
3.624914600295915,0.9107142857142856,0.0,0.0
3.624914600295915,0.9464285714285714,0.0,0.0
3.624914600295915,0.9821428571428571,0.1367619047619047,0.13739682539682532
3.7457450869724456,0.017857142857142856,0.05746031746031745,0.05650793650793648
3.7457450869724456,0.05357142857142857,0.055619047619047596,0.058603174603174574
3.7457450869724456,0.08928571428571427,0.038793650793650776,0.036444444444444425
3.7457450869724456,0.125,0.03473015873015871,0.03352380952380951
3.7457450869724456,0.1607142857142857,0.03536507936507935,0.03492063492063491
3.7457450869724456,0.1964285714285714,0.04431746031746029,0.04323809523809522
3.7457450869724456,0.23214285714285715,0.04076190476190474,0.04488888888888887
3.7457450869724456,0.26785714285714285,0.04495238095238093,0.04488888888888887
3.7457450869724456,0.30357142857142855,0.05453968253968252,0.05396825396825394
3.7457450869724456,0.33928571428571425,0.0429206349206349,0.03917460317460316
3.7457450869724456,0.375,0.05174603174603173,0.051682539682539656
3.7457450869724456,0.4107142857142857,0.10139682539682533,0.09898412698412692
3.7457450869724456,0.4464285714285714,0.027492063492063477,0.025650793650793632
3.7457450869724456,0.4821428571428571,0.05231746031746029,0.05650793650793648
3.7457450869724456,0.5178571428571428,0.01244444444444444,0.011999999999999993
3.7457450869724456,0.5535714285714286,0.01606349206349205,0.016634920634920627
3.7457450869724456,0.5892857142857142,0.03739682539682538,0.03860317460317459
3.7457450869724456,0.625,0.012825396825396818,0.014412698412698408
3.7457450869724456,0.6607142857142856,0.016253968253968246,0.017714285714285707
3.7457450869724456,0.6964285714285714,0.03923809523809522,0.039936507936507916
3.7457450869724456,0.7321428571428571,0.011873015873015869,0.009904761904761899
3.7457450869724456,0.7678571428571428,0.014158730158730152,0.01625396825396825
3.7457450869724456,0.8035714285714286,0.017333333333333326,0.014603174603174597
3.7457450869724456,0.8392857142857142,0.0025396825396825384,0.0020317460317460304
3.7457450869724456,0.875,0.0019682539682539676,0.0022857142857142846
3.7457450869724456,0.9107142857142856,0.0026666666666666657,0.0038730158730158715
3.7457450869724456,0.9464285714285714,0.003238095238095236,0.0021587301587301577
3.7457450869724456,0.9821428571428571,0.12958730158730153,0.13060317460317453
3.866575573648976,0.017857142857142856,0.04431746031746028,0.04285714285714284
3.866575573648976,0.05357142857142857,0.0356190476190476,0.03720634920634919
3.866575573648976,0.08928571428571427,0.03549206349206348,0.03307936507936507
3.866575573648976,0.125,0.032825396825396806,0.03295238095238094
3.866575573648976,0.1607142857142857,0.031809523809523794,0.03358730158730157
3.866575573648976,0.1964285714285714,0.03257142857142856,0.03263492063492062
3.866575573648976,0.23214285714285715,0.03663492063492061,0.03688888888888887
3.866575573648976,0.26785714285714285,0.03453968253968252,0.03574603174603173
3.866575573648976,0.30357142857142855,0.03441269841269839,0.028380952380952364
3.866575573648976,0.33928571428571425,0.03434920634920633,0.03593650793650792
3.866575573648976,0.375,0.03403174603174601,0.03669841269841268
3.866575573648976,0.4107142857142857,0.04520634920634918,0.04419047619047617
3.866575573648976,0.4464285714285714,0.05999999999999998,0.05911111111111108
3.866575573648976,0.4821428571428571,0.07492063492063489,0.07663492063492058
3.866575573648976,0.5178571428571428,0.027999999999999987,0.02698412698412697
3.866575573648976,0.5535714285714286,0.030793650793650776,0.028317460317460304
3.866575573648976,0.5892857142857142,0.038603174603174584,0.04133333333333331
3.866575573648976,0.625,0.03276190476190474,0.03346031746031744
3.866575573648976,0.6607142857142856,0.04577777777777775,0.04380952380952378
3.866575573648976,0.6964285714285714,0.04603174603174601,0.04965079365079362
3.866575573648976,0.7321428571428571,0.03765079365079363,0.039746031746031724
3.866575573648976,0.7678571428571428,0.0066031746031746,0.005650793650793647
3.866575573648976,0.8035714285714286,0.007746031746031741,0.006031746031746029
3.866575573648976,0.8392857142857142,0.008190476190476186,0.00768253968253968
3.866575573648976,0.875,0.005079365079365076,0.005714285714285712
3.866575573648976,0.9107142857142856,0.0053333333333333306,0.005015873015873013
3.866575573648976,0.9464285714285714,0.07847619047619044,0.07993650793650789
3.866575573648976,0.9821428571428571,0.06222222222222218,0.06076190476190472
3.9874060603255064,0.017857142857142856,0.056698412698412665,0.05701587301587299
3.9874060603255064,0.05357142857142857,0.03415873015873014,0.03320634920634919
3.9874060603255064,0.08928571428571427,0.030539682539682526,0.0337142857142857
3.9874060603255064,0.125,0.03441269841269839,0.03352380952380951
3.9874060603255064,0.1607142857142857,0.02888888888888887,0.028190476190476172
3.9874060603255064,0.1964285714285714,0.030603174603174584,0.027492063492063477
3.9874060603255064,0.23214285714285715,0.026920634920634907,0.029460317460317447
3.9874060603255064,0.26785714285714285,0.03079365079365078,0.032063492063492044
3.9874060603255064,0.30357142857142855,0.04165079365079363,0.03999999999999999
3.9874060603255064,0.33928571428571425,0.039174603174603154,0.03784126984126982
3.9874060603255064,0.375,0.03415873015873014,0.03479365079365078
3.9874060603255064,0.4107142857142857,0.03898412698412696,0.03809523809523808
3.9874060603255064,0.4464285714285714,0.040063492063492044,0.04476190476190474
3.9874060603255064,0.4821428571428571,0.04806349206349203,0.04660317460317458
3.9874060603255064,0.5178571428571428,0.06317460317460315,0.06546031746031743
3.9874060603255064,0.5535714285714286,0.03657142857142855,0.03301587301587299
3.9874060603255064,0.5892857142857142,0.02717460317460316,0.023492063492063477
3.9874060603255064,0.625,0.03511111111111109,0.03460317460317459
3.9874060603255064,0.6607142857142856,0.03377777777777777,0.0356190476190476
3.9874060603255064,0.6964285714285714,0.04558730158730157,0.04558730158730157
3.9874060603255064,0.7321428571428571,0.03536507936507935,0.035555555555555535
3.9874060603255064,0.7678571428571428,0.00768253968253968,0.009968253968253963
3.9874060603255064,0.8035714285714286,0.008571428571428567,0.0072380952380952344
3.9874060603255064,0.8392857142857142,0.009269841269841267,0.00971428571428571
3.9874060603255064,0.875,0.010412698412698408,0.010031746031746027
3.9874060603255064,0.9107142857142856,0.011936507936507931,0.01117460317460317
3.9874060603255064,0.9464285714285714,0.09999999999999994,0.0976507936507936
3.9874060603255064,0.9821428571428571,0.060253968253968226,0.0641269841269841
4.108236547002037,0.017857142857142856,0.031936507936507916,0.031682539682539666
4.108236547002037,0.05357142857142857,0.02907936507936507,0.030412698412698398
4.108236547002037,0.08928571428571427,0.03053968253968252,0.03003174603174602
4.108236547002037,0.125,0.029206349206349187,0.025904761904761892
4.108236547002037,0.1607142857142857,0.032063492063492044,0.027365079365079353
4.108236547002037,0.1964285714285714,0.03187301587301586,0.03333333333333331
4.108236547002037,0.23214285714285715,0.03473015873015871,0.03879365079365077
4.108236547002037,0.26785714285714285,0.04666666666666664,0.0462222222222222
4.108236547002037,0.30357142857142855,0.037460317460317444,0.04057142857142856
4.108236547002037,0.33928571428571425,0.02552380952380951,0.027999999999999987
4.108236547002037,0.375,0.038476190476190456,0.037904761904761886
4.108236547002037,0.4107142857142857,0.029968253968253953,0.029523809523809508
4.108236547002037,0.4464285714285714,0.029206349206349187,0.031047619047619032
4.108236547002037,0.4821428571428571,0.030222222222222206,0.03320634920634919
4.108236547002037,0.5178571428571428,0.03663492063492061,0.0375238095238095
4.108236547002037,0.5535714285714286,0.04590476190476188,0.04692063492063489
4.108236547002037,0.5892857142857142,0.07530158730158726,0.07790476190476187
4.108236547002037,0.625,0.02165079365079364,0.021841269841269835
4.108236547002037,0.6607142857142856,0.029523809523809508,0.028952380952380938
4.108236547002037,0.6964285714285714,0.042412698412698395,0.040825396825396806
4.108236547002037,0.7321428571428571,0.04799999999999997,0.047746031746031724
4.108236547002037,0.7678571428571428,0.015682539682539673,0.01574603174603174
4.108236547002037,0.8035714285714286,0.006285714285714282,0.007428571428571427
4.108236547002037,0.8392857142857142,0.006666666666666664,0.006158730158730156
4.108236547002037,0.875,0.006095238095238093,0.0069206349206349166
4.108236547002037,0.9107142857142856,0.08920634920634916,0.08057142857142853
4.108236547002037,0.9464285714285714,0.061460317460317423,0.060825396825396796
4.108236547002037,0.9821428571428571,0.0582222222222222,0.05663492063492061
4.229067033678567,0.017857142857142856,0.013650793650793644,0.008190476190476186
4.229067033678567,0.05357142857142857,0.013206349206349199,0.008190476190476186
4.229067033678567,0.08928571428571427,0.009968253968253965,0.007047619047619043
4.229067033678567,0.125,0.012063492063492057,0.007999999999999995
4.229067033678567,0.1607142857142857,0.01079365079365079,0.007365079365079362
4.229067033678567,0.1964285714285714,0.009904761904761897,0.007682539682539678
4.229067033678567,0.23214285714285715,0.011301587301587297,0.008063492063492059
4.229067033678567,0.26785714285714285,0.011619047619047612,0.007619047619047615
4.229067033678567,0.30357142857142855,0.011238095238095233,0.00863492063492063
4.229067033678567,0.33928571428571425,0.01212698412698412,0.007809523809523806
4.229067033678567,0.375,0.012888888888888884,0.008190476190476186
4.229067033678567,0.4107142857142857,0.013841269841269833,0.007873015873015868
4.229067033678567,0.4464285714285714,0.015492063492063482,0.012380952380952374
4.229067033678567,0.4821428571428571,0.01777777777777777,0.015428571428571422
4.229067033678567,0.5178571428571428,0.024126984126984115,0.01746031746031745
4.229067033678567,0.5535714285714286,0.014158730158730152,0.010349206349206344
4.229067033678567,0.5892857142857142,0.017714285714285703,0.013841269841269833
4.229067033678567,0.625,0.02406349206349205,0.01796825396825396
4.229067033678567,0.6607142857142856,0.020952380952380945,0.01358730158730158
4.229067033678567,0.6964285714285714,0.01269841269841269,0.009904761904761897
4.229067033678567,0.7321428571428571,0.022285714285714273,0.014412698412698408
4.229067033678567,0.7678571428571428,0.5994920634920633,0.7136507936507933
4.229067033678567,0.8035714285714286,0.003999999999999999,0.0025396825396825384
4.229067033678567,0.8392857142857142,0.0038730158730158706,0.00349206349206349
4.229067033678567,0.875,0.011492063492063487,0.007936507936507933
4.229067033678567,0.9107142857142856,0.03276190476190474,0.024253968253968243
4.229067033678567,0.9464285714285714,0.021015873015873,0.01574603174603174
4.229067033678567,0.9821428571428571,0.015492063492063482,0.012380952380952374
4.349897520355098,0.017857142857142856,0.010920634920634916,0.006412698412698409
4.349897520355098,0.05357142857142857,0.010920634920634918,0.0056507936507936484
4.349897520355098,0.08928571428571427,0.009460317460317455,0.00679365079365079
4.349897520355098,0.125,0.007999999999999997,0.006349206349206347
4.349897520355098,0.1607142857142857,0.009460317460317455,0.007428571428571425
4.349897520355098,0.1964285714285714,0.01028571428571428,0.007873015873015868
4.349897520355098,0.23214285714285715,0.009777777777777772,0.0072380952380952344
4.349897520355098,0.26785714285714285,0.009650793650793644,0.0073015873015872985
4.349897520355098,0.30357142857142855,0.009650793650793646,0.007746031746031741
4.349897520355098,0.33928571428571425,0.01028571428571428,0.0066031746031746
4.349897520355098,0.375,0.011238095238095233,0.00787301587301587
4.349897520355098,0.4107142857142857,0.01155555555555555,0.008126984126984123
4.349897520355098,0.4464285714285714,0.012634920634920629,0.009142857142857138
4.349897520355098,0.4821428571428571,0.011428571428571423,0.008761904761904755
4.349897520355098,0.5178571428571428,0.013333333333333327,0.009777777777777772
4.349897520355098,0.5535714285714286,0.016761904761904756,0.013269841269841263
4.349897520355098,0.5892857142857142,0.018285714285714277,0.013523809523809514
4.349897520355098,0.625,0.021015873015873005,0.014285714285714278
4.349897520355098,0.6607142857142856,0.031111111111111096,0.02361904761904761
4.349897520355098,0.6964285714285714,0.04247619047619045,0.03257142857142855
4.349897520355098,0.7321428571428571,0.009142857142857138,0.005396825396825394
4.349897520355098,0.7678571428571428,0.01504761904761904,0.01028571428571428
4.349897520355098,0.8035714285714286,0.6181587301587298,0.7266031746031741
4.349897520355098,0.8392857142857142,0.0027301587301587294,0.001777777777777777
4.349897520355098,0.875,0.024825396825396813,0.016126984126984118
4.349897520355098,0.9107142857142856,0.016317460317460307,0.013396825396825388
4.349897520355098,0.9464285714285714,0.014412698412698408,0.008126984126984123
4.349897520355098,0.9821428571428571,0.011111111111111106,0.007936507936507933
4.470728007031629,0.017857142857142856,0.0008888888888888885,0.00012698412698412692
4.470728007031629,0.05357142857142857,0.0011428571428571423,0.00025396825396825385
4.470728007031629,0.08928571428571427,0.0005079365079365076,0.00019047619047619037
4.470728007031629,0.125,0.000698412698412698,0.00012698412698412692
4.470728007031629,0.1607142857142857,0.0008888888888888883,0.00025396825396825385
4.470728007031629,0.1964285714285714,0.0007619047619047614,0.00025396825396825385
4.470728007031629,0.23214285714285715,0.0009523809523809518,0.00012698412698412692
4.470728007031629,0.26785714285714285,0.0006349206349206346,0.00012698412698412692
4.470728007031629,0.30357142857142855,0.0008253968253968249,0.00012698412698412692
4.470728007031629,0.33928571428571425,0.0010793650793650788,0.0003174603174603173
4.470728007031629,0.375,0.0007619047619047615,6.349206349206346e-05
4.470728007031629,0.4107142857142857,0.0008888888888888883,0.00012698412698412692
4.470728007031629,0.4464285714285714,0.0007619047619047615,0.0003809523809523808
4.470728007031629,0.4821428571428571,0.0008888888888888883,0.0003174603174603173
4.470728007031629,0.5178571428571428,0.0011428571428571423,0.0003174603174603173
4.470728007031629,0.5535714285714286,0.001206349206349206,0.00025396825396825385
4.470728007031629,0.5892857142857142,0.0010158730158730154,0.00025396825396825385
4.470728007031629,0.625,0.0009523809523809518,0.00044444444444444425
4.470728007031629,0.6607142857142856,0.001777777777777777,0.0003174603174603173
4.470728007031629,0.6964285714285714,0.0019047619047619037,0.0005079365079365077
4.470728007031629,0.7321428571428571,0.0024126984126984115,0.000698412698412698
4.470728007031629,0.7678571428571428,0.003555555555555553,0.000825396825396825
4.470728007031629,0.8035714285714286,0.9686349206349202,0.9919365079365073
4.470728007031629,0.8392857142857142,0.0010793650793650786,0.00012698412698412692
4.470728007031629,0.875,0.002031746031746031,0.0007619047619047616
4.470728007031629,0.9107142857142856,0.0012063492063492057,0.00038095238095238075
4.470728007031629,0.9464285714285714,0.0008253968253968249,0.00025396825396825385
4.470728007031629,0.9821428571428571,0.0005714285714285713,0.00012698412698412692
4.591558493708159,0.017857142857142856,0.00012698412698412692,0.00012698412698412692
4.591558493708159,0.05357142857142857,0.00019047619047619037,0.0
4.591558493708159,0.08928571428571427,0.0003174603174603173,0.0
4.591558493708159,0.125,6.349206349206346e-05,0.0
4.591558493708159,0.1607142857142857,0.0,6.349206349206346e-05
4.591558493708159,0.1964285714285714,0.00012698412698412692,0.0
4.591558493708159,0.23214285714285715,0.00019047619047619037,0.0
4.591558493708159,0.26785714285714285,0.00012698412698412692,0.00012698412698412692
4.591558493708159,0.30357142857142855,6.349206349206346e-05,0.0
4.591558493708159,0.33928571428571425,6.349206349206346e-05,0.0
4.591558493708159,0.375,6.349206349206346e-05,0.0
4.591558493708159,0.4107142857142857,6.349206349206346e-05,0.0
4.591558493708159,0.4464285714285714,6.349206349206346e-05,0.00012698412698412692
4.591558493708159,0.4821428571428571,0.00025396825396825385,6.349206349206346e-05
4.591558493708159,0.5178571428571428,0.00019047619047619037,0.0
4.591558493708159,0.5535714285714286,0.0003174603174603173,0.0
4.591558493708159,0.5892857142857142,0.0003809523809523808,0.0
4.591558493708159,0.625,0.00038095238095238075,0.0
4.591558493708159,0.6607142857142856,0.00012698412698412692,0.0
4.591558493708159,0.6964285714285714,0.00025396825396825385,0.0
4.591558493708159,0.7321428571428571,0.0003809523809523808,6.349206349206346e-05
4.591558493708159,0.7678571428571428,0.0008253968253968249,0.00025396825396825385
4.591558493708159,0.8035714285714286,0.9802539682539678,0.997587301587301
4.591558493708159,0.8392857142857142,0.013904761904761899,0.0013333333333333326
4.591558493708159,0.875,0.0003174603174603173,0.00012698412698412692
4.591558493708159,0.9107142857142856,0.00038095238095238075,6.349206349206346e-05
4.591558493708159,0.9464285714285714,0.00019047619047619037,0.0
4.591558493708159,0.9821428571428571,0.0003809523809523808,6.349206349206346e-05
4.71238898038469,0.017857142857142856,0.0,0.0
4.71238898038469,0.05357142857142857,0.0,0.0
4.71238898038469,0.08928571428571427,6.349206349206346e-05,0.0
4.71238898038469,0.125,6.349206349206346e-05,0.0
4.71238898038469,0.1607142857142857,0.00012698412698412692,0.0
4.71238898038469,0.1964285714285714,6.349206349206346e-05,0.0
4.71238898038469,0.23214285714285715,0.0,0.0
4.71238898038469,0.26785714285714285,0.0,0.0
4.71238898038469,0.30357142857142855,0.0,0.0
4.71238898038469,0.33928571428571425,0.0,0.0
4.71238898038469,0.375,0.00019047619047619037,0.0
4.71238898038469,0.4107142857142857,6.349206349206346e-05,0.0
4.71238898038469,0.4464285714285714,6.349206349206346e-05,6.349206349206346e-05
4.71238898038469,0.4821428571428571,0.0,0.0
4.71238898038469,0.5178571428571428,0.0,0.0
4.71238898038469,0.5535714285714286,6.349206349206346e-05,0.0
4.71238898038469,0.5892857142857142,0.00019047619047619037,0.0
4.71238898038469,0.625,0.0,0.0
4.71238898038469,0.6607142857142856,0.0,0.0
4.71238898038469,0.6964285714285714,0.0,6.349206349206346e-05
4.71238898038469,0.7321428571428571,0.00019047619047619037,0.0
4.71238898038469,0.7678571428571428,0.00012698412698412692,0.0
4.71238898038469,0.8035714285714286,0.4848253968253966,0.4885079365079362
4.71238898038469,0.8392857142857142,0.5137777777777774,0.511365079365079
4.71238898038469,0.875,0.0,0.0
4.71238898038469,0.9107142857142856,0.0,0.0
4.71238898038469,0.9464285714285714,6.349206349206346e-05,0.0
4.71238898038469,0.9821428571428571,0.00012698412698412692,0.0
4.83321946706122,0.017857142857142856,0.0,0.0
4.83321946706122,0.05357142857142857,0.0,0.0
4.83321946706122,0.08928571428571427,0.0,0.0
4.83321946706122,0.125,0.0,0.0
4.83321946706122,0.1607142857142857,0.0,0.0
4.83321946706122,0.1964285714285714,0.0,0.0
4.83321946706122,0.23214285714285715,0.0,0.0
4.83321946706122,0.26785714285714285,6.349206349206346e-05,0.0
4.83321946706122,0.30357142857142855,0.0,0.0
4.83321946706122,0.33928571428571425,0.0,0.0
4.83321946706122,0.375,0.0,0.0
4.83321946706122,0.4107142857142857,0.0,0.0
4.83321946706122,0.4464285714285714,0.0,0.0
4.83321946706122,0.4821428571428571,6.349206349206346e-05,0.0
4.83321946706122,0.5178571428571428,0.0,0.0
4.83321946706122,0.5535714285714286,0.0,0.0
4.83321946706122,0.5892857142857142,0.0,0.0
4.83321946706122,0.625,0.0,0.0
4.83321946706122,0.6607142857142856,0.0,0.0
4.83321946706122,0.6964285714285714,0.0,0.0
4.83321946706122,0.7321428571428571,0.0,0.0
4.83321946706122,0.7678571428571428,0.49580952380952353,0.49695238095238076
4.83321946706122,0.8035714285714286,0.0008253968253968249,0.0
4.83321946706122,0.8392857142857142,0.001396825396825396,0.0
4.83321946706122,0.875,0.5018412698412695,0.5030476190476189
4.83321946706122,0.9107142857142856,0.0,0.0
4.83321946706122,0.9464285714285714,0.0,0.0
4.83321946706122,0.9821428571428571,0.0,0.0
4.9540499537377505,0.017857142857142856,0.0,0.0
4.9540499537377505,0.05357142857142857,0.0,0.0
4.9540499537377505,0.08928571428571427,0.0,0.0
4.9540499537377505,0.125,0.0,0.0
4.9540499537377505,0.1607142857142857,0.0,0.0
4.9540499537377505,0.1964285714285714,0.0,0.0
4.9540499537377505,0.23214285714285715,6.349206349206346e-05,0.0
4.9540499537377505,0.26785714285714285,0.0,0.0
4.9540499537377505,0.30357142857142855,0.0,0.0
4.9540499537377505,0.33928571428571425,0.0,0.0
4.9540499537377505,0.375,6.349206349206346e-05,0.0
4.9540499537377505,0.4107142857142857,0.0,0.0
4.9540499537377505,0.4464285714285714,0.0,0.0
4.9540499537377505,0.4821428571428571,0.0,0.0
4.9540499537377505,0.5178571428571428,0.0,0.0
4.9540499537377505,0.5535714285714286,0.0,0.0
4.9540499537377505,0.5892857142857142,0.0,0.0
4.9540499537377505,0.625,0.0,0.0
4.9540499537377505,0.6607142857142856,0.0,0.0
4.9540499537377505,0.6964285714285714,0.0,0.0
4.9540499537377505,0.7321428571428571,0.17250793650793644,0.17688888888888876
4.9540499537377505,0.7678571428571428,0.1263492063492063,0.1284444444444444
4.9540499537377505,0.8035714285714286,0.16704761904761897,0.16171428571428562
4.9540499537377505,0.8392857142857142,0.132063492063492,0.12780952380952376
4.9540499537377505,0.875,0.40190476190476165,0.40514285714285697
4.9540499537377505,0.9107142857142856,0.0,0.0
4.9540499537377505,0.9464285714285714,0.0,0.0
4.9540499537377505,0.9821428571428571,0.0,0.0
5.074880440414281,0.017857142857142856,0.0,0.0
5.074880440414281,0.05357142857142857,0.0,0.0
5.074880440414281,0.08928571428571427,0.0,0.0
5.074880440414281,0.125,0.0,0.0
5.074880440414281,0.1607142857142857,0.0,0.0
5.074880440414281,0.1964285714285714,0.0,0.0
5.074880440414281,0.23214285714285715,0.0,0.0
5.074880440414281,0.26785714285714285,0.0,0.0
5.074880440414281,0.30357142857142855,0.0,0.0
5.074880440414281,0.33928571428571425,0.0,0.0
5.074880440414281,0.375,0.0,0.0
5.074880440414281,0.4107142857142857,0.0,0.0
5.074880440414281,0.4464285714285714,0.0,0.0
5.074880440414281,0.4821428571428571,0.0,0.0
5.074880440414281,0.5178571428571428,0.0,0.0
5.074880440414281,0.5535714285714286,0.0,0.0
5.074880440414281,0.5892857142857142,0.0,0.0
5.074880440414281,0.625,0.0,0.0
5.074880440414281,0.6607142857142856,0.0,0.0
5.074880440414281,0.6964285714285714,0.23917460317460307,0.2536507936507935
5.074880440414281,0.7321428571428571,0.03828571428571427,0.037841269841269815
5.074880440414281,0.7678571428571428,0.1575873015873015,0.15822222222222215
5.074880440414281,0.8035714285714286,0.13409523809523802,0.1355555555555555
5.074880440414281,0.8392857142857142,0.062349206349206314,0.06012698412698409
5.074880440414281,0.875,0.08831746031746028,0.0858412698412698
5.074880440414281,0.9107142857142856,0.28019047619047605,0.26876190476190465
5.074880440414281,0.9464285714285714,0.0,0.0
