curve,observable,ensemble_group,lag_samples,lag_coordinate,mutual_information
3M,transmission_proxy,transmission_proxy_samples,450,1.776234730131776,0.9122985839514404
3M,transmission_proxy,transmission_proxy_samples,458,1.8078122364452298,0.9286800105068873
3M,transmission_proxy,transmission_proxy_samples,466,1.8393897427586836,0.8956032891951624
3M,transmission_proxy,transmission_proxy_samples,476,1.8788616256505009,0.8925301159794068
3M,transmission_proxy,transmission_proxy_samples,484,1.9104391319639547,0.891023701822808
3M,transmission_proxy,transmission_proxy_samples,492,1.9420166382774084,0.8686109125805501
3M,transmission_proxy,transmission_proxy_samples,502,1.9814885211692257,0.8695278308396359
3M,transmission_proxy,transmission_proxy_samples,510,2.0130660274826795,0.8966401135791737
3M,transmission_proxy,transmission_proxy_samples,518,2.0446435337961333,0.8971159118624246
3M,transmission_proxy,transmission_proxy_samples,528,2.0841154166879505,0.8519926803217199
3M,transmission_proxy,transmission_proxy_samples,536,2.1156929230014043,0.841919279410055
3M,transmission_proxy,transmission_proxy_samples,544,2.147270429314858,0.8465591845469556
3M,transmission_proxy,transmission_proxy_samples,554,2.1867423122066754,0.8458625281289387
3M,transmission_proxy,transmission_proxy_samples,562,2.218319818520129,0.8122089749642454
3M,transmission_proxy,transmission_proxy_samples,570,2.249897324833583,0.8463184256965417
3M,transmission_proxy,transmission_proxy_samples,580,2.2893692077254,0.816452695806051
3M,transmission_proxy,transmission_proxy_samples,588,2.320946714038854,0.8001703350738447
3M,transmission_proxy,transmission_proxy_samples,596,2.352524220352308,0.8186323623281258
3M,transmission_proxy,transmission_proxy_samples,606,2.391996103244125,0.7989333189917986
3M,transmission_proxy,transmission_proxy_samples,614,2.423573609557579,0.8013534636806288
3M,transmission_proxy,transmission_proxy_samples,622,2.4551511158710326,0.7973571199858265
3M,transmission_proxy,transmission_proxy_samples,630,2.4867286221844864,0.7933952068884125
3M,transmission_proxy,transmission_proxy_samples,640,2.5262005050763037,0.7792057980351679
3M,transmission_proxy,transmission_proxy_samples,648,2.5577780113897575,0.7728225595433913
3M,transmission_proxy,transmission_proxy_samples,656,2.5893555177032113,0.7456728829484804
3M,transmission_proxy,transmission_proxy_samples,666,2.6288274005950285,0.7725813970207316
3M,transmission_proxy,transmission_proxy_samples,674,2.6604049069084823,0.740710022283583
3M,transmission_proxy,transmission_proxy_samples,682,2.691982413221936,0.7937069375828503
3M,transmission_proxy,transmission_proxy_samples,692,2.7314542961137533,0.7079017681598518
3M,transmission_proxy,transmission_proxy_samples,700,2.763031802427207,0.7423451362415916
4M,transmission_proxy,transmission_proxy_samples,18,0.07103910464654639,1.0831634751830466
4M,transmission_proxy,transmission_proxy_samples,20,0.07893233849616266,1.0858597645723997
4M,transmission_proxy,transmission_proxy_samples,22,0.08682557234577892,1.0371158029589926
4M,transmission_proxy,transmission_proxy_samples,24,0.09471880619539519,1.0677281108559784
4M,transmission_proxy,transmission_proxy_samples,26,0.10261204004501145,1.0792743771970401
4M,transmission_proxy,transmission_proxy_samples,28,0.11050527389462772,1.0584659002730756
